game,player,hand,value,average face value,nil chance,misdeal,nil
9078,north,DS 9S 7S 6S 5S QH JH 7H JC TC 9C JD TD,1,0.48,9.46,False,True
9078,east,KS 8S 9H 8H 5H AC KC 7C 3C 2C AD 8D 4D,6,0.65,8.31,False,True
9078,south,BS LS JS AH KH TH 6H 4H QC 8C 6C 5C 4C,18,0.0,9.69,False,False
9078,west,AS QS TS 4S 3S 3H KD QD 9D 7D 6D 5D 3D,5,0.15,7.77,False,False
9079,north,LS AS KS 8S 6S JH 9H TC 2C QD 9D 7D 6D,10,0.01,9.46,False,False
9079,east,BS DS JS TS 5S QH TH 7H 4H JC 7C 6C KD,6,0.0,9.85,False,False
9079,south,7S 4S AH 8H 6H 5H AC KC 9C 8C AD 8D 5D,10,0.64,8.85,False,True
9079,west,QS 9S 3S KH 3H QC 5C 4C 3C JD TD 4D 3D,5,0.84,7.08,False,True
9080,north,LS DS AS 9S 8S 5S KH 8H JC 3C QD 9D 4D,12,0.03,9.77,False,False
9080,east,QS JS 7S AH 6H 5H 3H TC 6C 5C 4C 7D 6D,4,0.46,7.38,False,True
9080,south,KS 6S TH 7H 4H KC 9C 2C AD JD 8D 5D 3D,5,0.65,8.08,False,True
9080,west,BS TS 4S 3S QH JH 9H AC QC 8C 7C KD TD,12,0.0,10.0,False,False
9081,north,LS 3S TH 8H 5H 3H AC 9C 8C 6C 4C AD KD,12,0.21,8.69,False,False
9081,east,AS KS 9S 8S 4S 7H 6H KC 2C TD 7D 6D 4D,8,0.04,7.92,False,False
9081,south,DS QS TS 5S AH KH JH QC TC 5C JD 9D 3D,10,0.32,10.0,False,False
9081,west,BS JS 7S 6S QH 9H 4H JC 7C 3C QD 8D 5D,8,0.0,8.62,False,False
9082,north,QS TS 8S 7S 5S QH 8H 3C AD JD 9D 8D 6D,2,0.42,8.69,False,True
9082,east,BS DS 4S TH 7H KC QC 9C 6C 5C 4C QD 7D,6,0.0,9.31,False,False
9082,south,AS KS JS 9S 3S KH 9H 3H JC 8C 2C KD 4D,11,0.0,8.69,False,False
9082,west,LS 6S AH JH 6H 5H 4H AC TC 7C TD 5D 3D,9,0.26,8.54,False,False
9083,north,LS DS TH 4H 3H AC 7C KD JD TD 9D 7D 5D,9,0.21,9.54,False,False
9083,east,9S 7S 6S 4S 9H JC TC 8C 5C 4C QD 6D 3D,1,0.72,7.23,False,True
9083,south,AS QS 5S 3S KH QH JH 8H KC 9C 6C AD 8D,14,0.09,9.85,False,False
9083,west,BS KS JS TS 8S AH 7H 6H 5H QC 3C 2C 4D,11,0.0,8.62,False,False
9084,north,BS JS 9S 5S 4S QH 6H 4H AC QC 3C JD TD,12,0.0,9.08,False,False
9084,east,KS QS TS AH KH TH 9H 9C 8C AD QD 6D 4D,10,0.03,10.31,False,False
9084,south,LS DS 7S 6S 7H 3H KC JC 7C 5C 4C KD 7D,8,0.16,8.77,False,False
9084,west,AS 8S 3S JH 8H 5H TC 6C 2C 9D 8D 5D 3D,3,0.67,7.08,False,True
9085,north,DS KS JS 9S 8S 3S AH 5H 3H AC 8C 6C AD,14,0.0,9.46,False,False
9085,east,LS 6S KH JH TH 8H 7H 4H QC 7C 5C JD TD,6,0.21,9.23,False,False
9085,south,BS TS 4S 6H KC JC 9C 4C 2C KD QD 5D 4D,8,0.0,8.46,False,False
9085,west,AS QS 7S 5S QH 9H TC 3C 9D 8D 7D 6D 3D,5,0.15,8.08,False,False
9086,north,BS DS KS JS 8S 4S 3S JH 8H QC TC 6C KD,9,0.0,10.08,False,False
9086,east,LS QS 5S TH 6H 5H 4H JC 7C 3C AD QD TD,12,0.19,8.85,False,False
9086,south,TS 9S 6S AH KH QH 7H 3H AC 8C 2C 7D 4D,4,0.8,8.38,False,True
9086,west,AS 7S 9H KC 9C 5C 4C JD 9D 8D 6D 5D 3D,5,0.56,7.92,False,True
9087,north,LS 7S 4S AH QH 9H 3H KC QC 9C KD QD 6D,15,0.16,10.0,False,False
9087,east,KS JS TS 9S 8S TH 5H 4H 6C AD 8D 7D 4D,4,0.08,8.38,False,False
9087,south,DS 6S 3S JH 7H JC 8C 5C 4C 3C JD TD 5D,0,0.8,7.62,False,True
9087,west,BS AS QS 5S KH 8H 6H AC TC 7C 2C 9D 3D,16,0.0,9.23,False,False
9088,north,LS DS QS QH 9H 8H 7H QC 9C 8C AD JD 7D,12,0.14,10.77,False,False
9088,east,KS 9S KH JH 5H 4H KC TC 6C 5C 2C KD QD,7,0.52,8.92,False,True
9088,south,BS AS 8S 7S 6S 5S 4S 3S AH 7C 4C 3C 8D,13,0.0,7.69,False,False
9088,west,JS TS TH 6H 3H AC JC TD 9D 6D 5D 4D 3D,4,0.8,7.85,False,True
9089,north,BS LS DS QS 9S 7S 6S 4H AC KC 3C 5D 3D,20,0.0,9.54,False,False
9089,east,AS JS TS 3S JH 9H 8H 5H JC TC 9C JD 9D,3,0.34,9.31,False,True
9089,south,KS 8S 5S 4S KH TH 7C 6C 5C AD KD 8D 7D,9,0.39,8.69,False,False
9089,west,AH QH 7H 6H 3H QC 8C 4C 2C QD TD 6D 4D,0,1,7.69,True,True
9090,north,9S JH TH 6H 3H KC 9C 5C 2C AD TD 9D 4D,4,1.0,8.08,False,True
9090,east,KS JS 6S 5S 4S 8H 7H 7C 6C 3C KD 8D 6D,5,0.32,7.46,False,True
9090,south,LS DS AS AH KH 9H 4H AC QC JC 4C QD 3D,14,0.07,10.85,False,False
9090,west,BS QS TS 8S 7S 3S QH 5H TC 8C JD 7D 5D,8,0.0,8.85,False,False
9091,north,DS AS 4S AH JH TH 5H 3H KC 9C 7C QD 4D,6,0.45,9.31,False,True
9091,east,LS KS JS 9S 8S 7H AC QC 5C AD KD TD 3D,16,0.05,10.38,False,False
9091,south,BS TS 5S QH 8H 6H 4H JC TC 4C 9D 7D 6D,6,0.0,8.38,False,False
9091,west,QS 7S 6S 3S KH 9H 8C 6C 3C 2C JD 8D 5D,5,0.63,7.15,False,True
9092,north,BS LS JS 8S 5S QH JH TH JC 8C 5C 2C 6D,12,0.0,9.38,False,False
9092,east,DS 7S 8H 7H 4H 3H TC 4C 3C KD QD JD 3D,2,0.8,7.69,False,True
9092,south,KS 4S KH 9H 6H 5H AC 9C 7C 6C AD 9D 4D,10,0.52,8.69,False,True
9092,west,AS QS TS 9S 6S 3S AH KC QC TD 8D 7D 5D,12,0.0,9.46,False,False
9093,north,LS 9S 8S KH QH 7H AC KC JC 9C JD 8D 4D,13,0.16,10.38,False,False
9093,east,BS DS AS QS AH 8H 6H 5H TC 8C 7C 4C 9D,13,0.0,9.92,False,False
9093,south,KS JS TS JH TH 9H 3H QC 3C 2C QD 7D 6D,4,0.36,8.38,False,True
9093,west,7S 6S 5S 4S 3S 4H 6C 5C AD KD TD 5D 3D,0,0.72,6.54,False,True
9094,north,AS JS 9S KH TH 6H 6C 4C 2C KD QD 6D 3D,8,0.56,8.38,False,True
9094,east,BS QS AH 3H KC JC TC 8C AD TD 9D 8D 7D,14,0.0,10.46,False,False
9094,south,TS 7S 6S 5S 4S JH 9H 4H 9C 7C 5C 3C 4D,0,0.84,6.46,False,True
9094,west,LS DS KS 8S 3S QH 8H 7H 5H AC QC JD 5D,11,0.1,9.92,False,False
9095,north,LS 7S 9H 6H 4H 8C 4C 3C KD QD TD 9D 3D,5,0.26,8.0,False,True
9095,east,AS 8S 4S AH QH TH 8H QC 5C 2C AD 7D 6D,10,0.45,8.92,False,False
9095,south,BS DS JS TS KH AC KC JC 9C 7C 6C JD 4D,6,0.0,10.85,False,False
9095,west,KS QS 9S 6S 5S 3S JH 7H 5H 3H TC 8D 5D,4,0.07,7.46,False,False
9096,north,KS TS 3S QH 4H AC 9C 7C 6C 3C 2C AD 6D,6,0.65,7.92,False,True
9096,east,6S TH 7H 5H 3H KC JC TC 5C 4C JD TD 9D,0,1.0,8.0,False,True
9096,south,DS QS 9S 7S 5S 4S AH KH JH 8H 6H 8D 4D,2,0.14,8.92,False,True
9096,west,BS LS AS JS 8S 9H QC 8C KD QD 7D 5D 3D,14,0.0,10.38,False,False
9097,north,QS 9S 8S 3S AH KH 9H 6H KC 5C JD TD 7D,9,0.42,9.23,False,False
9097,east,JS TS 4S 7H 5H AC 9C AD KD QD 9D 8D 5D,4,0.64,9.31,False,True
9097,south,DS AS 7S 5S TH 8H 4H QC TC 7C 4C 2C 3D,3,0.42,7.77,False,True
9097,west,BS LS KS 6S QH JH 3H JC 8C 6C 3C 6D 4D,14,0.0,8.92,False,False
9098,north,BS LS DS AS 8S 6S 4S KH 3H 6C 5C AD QD,21,0.0,10.23,False,False
9098,east,KS QS QH 8H 4H TC 4C 2C KD JD 8D 7D 4D,5,0.23,8.31,False,False
9098,south,7S 5S 3S 9H 7H 5H AC QC JC 7C 3C TD 3D,0,0.96,7.38,False,True
9098,west,JS TS 9S AH JH TH 6H KC 9C 8C 9D 6D 5D,5,0.2,9.31,False,False
9099,north,LS DS AS KS 6S 3S 4H AC QC 9C 4C 3C 8D,10,0.0,9.31,False,False
9099,east,8S 7S 4S 6H 5H KC JC 7C 5C AD JD 6D 5D,4,0.8,7.85,False,True
9099,south,TS 9S 5S QH 7H 3H TC 8C 6C KD TD 7D 3D,3,0.8,7.92,False,True
9099,west,BS QS JS AH KH JH TH 9H 8H 2C QD 9D 4D,9,0.0,10.15,False,False
9100,north,BS DS JS 8S 7S KH QH TH 5H 9C 8C 5C 2C,8,0.0,9.38,False,False
9100,east,LS TS 5S 4S AH 9H 4H 6C TD 9D 8D 6D 5D,9,0.2,8.15,False,False
9100,south,KS 9S JH 7H 6H 3H AC 7C 3C AD KD 7D 3D,10,0.65,8.46,False,True
9100,west,AS QS 6S 3S 8H KC QC JC TC 4C QD JD 4D,6,0.12,9.23,False,False
9101,north,BS LS 8S 7S 6S AH KH 4H KC KD QD 8D 4D,20,0.0,10.38,False,False
9101,east,AS JS 9S 5S JH TH 8H 5H 7C 6C 5C AD 7D,7,0.42,8.62,False,True
9101,south,DS QS TS 7H 3H AC QC JC TC 8C 2C 6D 5D,2,0.56,8.85,False,True
9101,west,KS 4S 3S QH 9H 6H 9C 4C 3C JD TD 9D 3D,3,0.78,7.38,False,True
9102,north,DS AS TS 7S 8H 6H AC TC 7C AD KD 4D 3D,11,0.34,9.62,False,False
9102,east,QS JS 8S 6S AH KH JH 9H KC 9C 2C QD 6D,9,0.23,9.69,False,False
9102,south,BS LS 9S 5S TH 8C 6C 5C 3C JD TD 8D 7D,11,0.0,8.85,False,False
9102,west,KS 4S 3S QH 7H 5H 4H 3H QC JC 4C 9D 5D,3,0.78,7.08,False,True
9103,north,AS JS 8S 4S 3S AH 7H 4H AC 9C 2C KD 9D,14,0.42,8.62,False,False
9103,east,KS JH 9H 8H 6H 5H 3H AD QD TD 8D 5D 3D,0,0.81,8.23,False,True
9103,south,LS DS TS QH TH KC JC TC 7C 5C 3C JD 4D,5,0.16,9.77,False,False
9103,west,BS QS 9S 7S 6S 5S KH QC 8C 6C 4C 7D 6D,8,0.0,8.62,False,False
9104,north,AS QS 5S AH QH 9H 5H 4H JC 8C 7C 5C 9D,5,0.16,8.85,False,False
9104,east,LS DS JS 7S 6S KH QC TC 3C KD JD 5D 4D,8,0.05,9.69,False,False
9104,south,BS JH TH 6H 3H AC 6C 2C QD TD 8D 7D 3D,10,0.0,8.38,False,False
9104,west,KS TS 9S 8S 4S 3S 8H 7H KC 9C 4C AD 6D,9,0.16,8.31,False,False
9105,north,LS KS KH JH 8H 6H AC JC 6C KD QD 8D 4D,15,0.13,10.38,False,False
9105,east,QS JS 9S 8S 4S QH 3H KC 8C 5C 3C 9D 5D,4,0.09,7.85,False,False
9105,south,7S 6S TH 9H 5H 4H QC TC 9C 7C JD TD 7D,0,0.8,8.23,False,True
9105,west,BS DS AS TS 5S 3S AH 7H 4C 2C AD 6D 3D,17,0.0,8.77,False,False
9106,north,QS KH JH TH 7H 6H JC 6C 4C AD TD 9D 6D,2,0.7,9.15,False,True
9106,east,BS LS DS TS 7S 6S 3S 4H 3H AC 8D 5D 3D,15,0.0,8.54,False,False
9106,south,JS 8S 5S 4S AH 9H 5H KC QC TC 9C 8C 5C,4,0.48,8.69,False,True
9106,west,AS KS 9S QH 8H 7C 3C 2C KD QD JD 7D 4D,5,0.04,8.85,False,False
9107,north,LS 9S 4H AC KC JC 7C 2C AD KD QD 8D 3D,5,0.21,9.69,False,False
9107,east,BS QS 7S 4S 3S KH 7H 6H 3H QC TC 8C 4D,11,0.0,8.15,False,False
9107,south,KS JS TS 8S 6S JH TH 9C 5C 4C 9D 6D 5D,2,0.27,8.23,False,True
9107,west,DS AS 5S AH QH 9H 8H 5H 6C 3C JD TD 7D,3,0.45,9.15,False,True
9108,north,LS KS TS 8S 5S AH KH JH JC AD JD TD 7D,16,0.06,11.0,False,False
9108,east,DS AS 7S 6H 4H AC KC 6C 5C KD 9D 8D 5D,9,0.45,9.15,False,False
9108,south,QS 4S QH TH 8H 5H QC TC 8C 7C 4C 6D 4D,2,0.7,7.85,False,True
9108,west,BS JS 9S 6S 3S 9H 7H 3H 9C 3C 2C QD 3D,6,0.0,7.23,False,False
9109,north,LS KS JS 3S KH 6H 3H QC 8C 7C 6C 2C JD,10,0.09,8.54,False,False
9109,east,9S 7S QH 9H 7H 5H KC 4C 3C QD TD 8D 5D,3,0.8,8.0,False,True
9109,south,DS AS 8S 5S 4S JH 8H AC JC TC 9C 5C 7D,3,0.34,9.31,False,True
9109,west,BS QS TS 6S AH TH 4H AD KD 9D 6D 4D 3D,12,0.0,9.38,False,False
9110,north,LS AH 9H 7H 4H AC 9C 8C 7C 4C JD 6D 4D,5,0.26,8.69,False,True
9110,east,BS AS TS 8S 6S 4S 3S KH 6H KC 5C 7D 5D,15,0.0,8.54,False,False
9110,south,DS KS 5S TH 5H 3H JC TC 6C 3C KD TD 3D,5,0.65,8.23,False,True
9110,west,QS JS 9S 7S QH JH 8H QC 2C AD QD 9D 8D,5,0.05,9.77,False,False
9111,north,BS KS QS KH TH 9H AC TC 9C 6C 4C 2C 9D,13,0.0,9.85,False,False
9111,east,DS JS TS 4S AH 8H QC 5C 3C KD QD JD 5D,7,0.48,9.46,False,True
9111,south,LS AS 9S 7S QH 7H 6H 5H 4H 3H 7D 4D 3D,8,0.17,7.46,False,False
9111,west,8S 6S 5S 3S JH KC JC 8C 7C AD TD 8D 6D,4,0.6,8.46,False,True
9112,north,KS 9S 6S 5S AH KH 6H KC 9C 8C 4C 2C 7D,9,0.49,8.38,False,True
9112,east,BS AS 8S 4S 3S 8H 7H 5H TC 6C JD 9D 8D,9,0.0,8.46,False,False
9112,south,LS DS TS JH 3H JC 7C 5C AD QD TD 5D 4D,5,0.21,9.46,False,False
9112,west,QS JS 7S QH TH 9H 4H AC QC 3C KD 6D 3D,10,0.31,8.92,False,False
9113,north,DS 9S KH QH 9H QC 9C 8C 2C AD KD QD 4D,8,0.48,10.15,False,True
9113,east,BS AS KS 8S 4S 3S TH 8H 6H JC 7C 4C 7D,11,0.0,8.62,False,False
9113,south,QS JS AH 7H KC TC 6C 5C 3C TD 8D 6D 3D,6,0.39,8.31,False,True
9113,west,LS TS 7S 6S 5S JH 5H 4H 3H AC JD 9D 5D,9,0.0,8.15,False,False
9114,north,LS JS 9S 4S AH TH 7H 5H 4H 2C KD JD 7D,8,0.16,8.69,False,False
9114,east,BS 8S KH 9H 8H QC JC 9C 7C 6C 4C 9D 3D,9,0.0,8.92,False,False
9114,south,KS QS 7S 3S QH JH 6H KC TC 8C 3C TD 8D,7,0.14,8.92,False,False
9114,west,DS AS TS 6S 5S 3H AC 5C AD QD 6D 5D 4D,7,0.34,8.69,False,False
9115,north,9S 4S TH 9H 8H 6H AC QC JC TC 4C 6D 5D,0,0.8,8.31,False,True
9115,east,BS LS DS QS AH KH 4H 3H KC 7C AD KD 9D,27,0.0,11.54,False,False
9115,south,AS JS 8S 7S JH 7H 5H 6C 5C 3C QD JD TD,4,0.42,8.46,False,True
9115,west,KS TS 6S 5S 3S QH 9C 8C 2C 8D 7D 4D 3D,2,0.58,6.92,False,True
9116,north,BS 4S 3S AH JH TH 9H QC 8C 6C 5C 3C KD,8,0.0,8.85,False,False
9116,east,AS KS QS 6S 5S 7H 3H 9C 2C AD TD 6D 3D,9,0.01,8.0,False,False
9116,south,LS DS JS TS 8S QH 8H 6H 5H 4H TC 8D 5D,5,0.16,9.08,False,False
9116,west,9S 7S KH AC KC JC 7C 4C QD JD 9D 7D 4D,0,0.21,9.31,False,True
9117,north,QS JS TS 9S 7S AH KH QH JH 8H 4H 6C AD,6,0.0,10.08,False,False
9117,east,DS 4S 3S 6H 5H AC JC 8C QD JD 9D 5D 4D,4,0.8,8.23,False,True
9117,south,BS 5S TH 9H TC 7C 5C 3C 2C TD 8D 7D 3D,6,0.0,7.38,False,False
9117,west,LS AS KS 8S 6S 7H 3H KC QC 9C 4C KD 6D,15,0.01,9.54,False,False
9118,north,6S 5S KH JH 9H 5H 4H 6C 5C AD QD 8D 5D,2,0.8,7.92,False,True
9118,east,KS QS JS 9S 8H 6H QC 7C 3C KD JD 9D 4D,7,0.0,9.08,False,False
9118,south,LS 8S 3S QH TH AC KC 8C 4C 2C TD 6D 3D,5,0.26,8.38,False,True
9118,west,BS DS AS TS 7S 4S AH 7H 3H JC TC 9C 7D,13,0.0,9.85,False,False
9119,north,DS 7S 3S TH 7H AC KC 4C 3C KD 8D 7D 6D,6,0.8,8.46,False,True
9119,east,LS JS 9S 8S 6S 5S AH QH 8H 4H 6C 5C 4D,7,0.07,8.31,False,False
9119,south,AS KS TS KH JH 5H JC 7C 2C AD JD TD 3D,10,0.04,9.54,False,False
9119,west,BS QS 4S 9H 6H 3H QC TC 9C 8C QD 9D 5D,9,0.0,8.92,False,False
9120,north,BS LS DS KS 3S JH 3H 7C 3C AD TD 8D 3D,15,0.0,9.46,False,False
9120,east,QS 6S 5S 4S QH 9H KC 9C 6C 5C QD 9D 5D,5,0.53,8.23,False,True
9120,south,AS JS TS 9S AH KH TH 8H 5H TC 8C KD 6D,6,0.08,10.08,False,False
9120,west,8S 7S 7H 6H 4H AC QC JC 4C 2C JD 7D 4D,0,0.96,7.46,False,True
9121,north,DS AS QS JS TS 8S 9H 6H TC 8C KD JD TD,8,0.0,10.54,False,False
9121,east,3S AH QH 8H 5H AC QC JC 9C 7C 5C 9D 5D,3,0.8,8.77,False,True
9121,south,LS 9S 7S 6S 4S KH JH TH 7H 4C 3C 2C 6D,7,0.24,7.54,False,False
9121,west,BS KS 5S 4H 3H KC 6C AD QD 8D 7D 4D 3D,11,0.0,8.38,False,False
9122,north,AS QS TS 9S 8S 7H 5H KC JC AD QD JD 8D,10,0.09,10.31,False,False
9122,east,LS AH KH JH 9H 8H AC 9C 8C 7C 3C TD 9D,4,0.2,10.08,False,False
9122,south,DS 5S 3S QH TH 4H 3H TC 5C 4C 7D 5D 3D,0,0.96,6.62,False,True
9122,west,BS KS JS 7S 6S 4S 6H QC 6C 2C KD 6D 4D,12,0.0,8.23,False,False
9123,north,BS QS TS TH 8H 4H KC 6C 4C 2C KD QD TD,14,0.0,9.31,False,False
9123,east,DS AS 5S 3S AH JH 9H QC 9C 8C 5C 9D 3D,7,0.34,9.0,False,False
9123,south,LS KS 4S KH 6H JC TC 3C AD JD 6D 5D 4D,10,0.17,8.92,False,False
9123,west,JS 9S 8S 7S 6S QH 7H 5H 3H AC 7C 8D 7D,4,0.6,8.0,False,True
9124,north,DS KS 9S 7S 8H QC JC 9C 5C 4C 2C 8D 5D,2,0.49,8.31,False,True
9124,east,BS QS 3S QH TH 9H 5H 4H TC 8C 7C QD 7D,8,0.0,8.92,False,False
9124,south,AS TS 8S KH JH 6H KC 6C 3C JD 9D 6D 4D,9,0.45,8.77,False,False
9124,west,LS JS 6S 5S 4S AH 7H 3H AC AD KD TD 3D,17,0.0,9.23,False,False
9125,north,LS AS 9H 6H AC 8C 3C 2C QD JD 9D 4D 3D,10,0.18,8.54,False,False
9125,east,QS 8S 3S JH 3H QC 9C 5C 4C AD 8D 7D 6D,4,0.7,7.85,False,True
9125,south,KS JS TS 6S 5S KH 8H 7H 5H KC TC 7C TD,7,0.21,9.08,False,False
9125,west,BS DS 9S 7S 4S AH QH TH 4H JC 6C KD 5D,11,0.0,9.77,False,False
9126,north,AS 9H 7H 6H QC 7C 5C 4C 2C AD 9D 7D 6D,3,0.7,7.85,False,True
9126,east,DS JS 9S 8S KH TH 5H JC TC 9C 3C JD 8D,3,0.48,9.46,False,True
9126,south,BS TS 7S 5S 4S 3S AH JH 8H 4H 3H 8C KD,6,0.0,8.23,False,False
9126,west,LS KS QS 6S QH AC KC 6C QD TD 5D 4D 3D,16,0.05,9.69,False,False
9127,north,AS JS TS 7S 6S JH 5H 3H 7C 6C 5C TD 9D,3,0.42,8.0,False,True
9127,east,9S 8S 3S AH 7H 6H QC JC 8C 4C 2C 6D 5D,4,0.96,7.31,False,True
9127,south,BS LS DS 4S KH TH 9H 8H KC AD QD JD 3D,15,0.0,11.15,False,False
9127,west,KS QS 5S QH 4H AC TC 9C 3C KD 8D 7D 4D,8,0.19,8.77,False,False
9128,north,3S TH 3H KC JC TC 8C 3C KD QD TD 7D 5D,0,1.0,8.31,False,True
9128,east,AS KS QS TS 6S AH 9H 6H 5H 5C JD 4D 3D,9,0.0,8.62,False,False
9128,south,DS JS 8S 7S KH QH 8H AC 4C 2C 9D 8D 6D,8,0.48,9.0,False,True
9128,west,BS LS 9S 5S 4S JH 7H 4H QC 9C 7C 6C AD,15,0.0,9.31,False,False
9129,north,BS LS JS 9S 7S 7H 3H AC TC 8C 6C 5C JD,11,0.0,9.54,False,False
9129,east,DS KS 4S QH JH QC 9C 2C KD 9D 6D 4D 3D,3,0.52,8.69,False,True
9129,south,6S 3S AH KH TH 8H 6H 5H 4H KC 7C QD TD,3,0.8,8.54,False,True
9129,west,AS QS TS 8S 5S 9H JC 4C 3C AD 8D 7D 5D,7,0.15,8.46,False,False
9130,north,AH KH JH 9H 7H 6H 4H 6C 8D 7D 6D 5D 3D,0,1,7.62,True,True
9130,east,LS DS TH 8H 5H AC QC 8C 5C 2C AD KD QD,13,0.16,10.31,False,False
9130,south,BS QS TS 6S 5S 4S 3S 3H JC 9C 7C 4C 9D,8,0.0,7.69,False,False
9130,west,AS KS JS 9S 8S 7S QH KC TC 3C JD TD 4D,8,0.0,9.62,False,False
9131,north,DS QS 9S 6S 9H 6H KC TC 3C 2C QD TD 5D,5,0.53,8.62,False,True
9131,east,KH 7H 5H 4H AC QC JC 9C KD JD 9D 8D 7D,4,0.96,9.46,True,True
9131,south,LS AS KS TS 5S 4S 3S AH 7C 6C 4C 4D 3D,14,0.0,7.92,False,False
9131,west,BS JS 8S 7S QH JH TH 8H 3H 8C 5C AD 6D,10,0.0,9.23,False,False
9132,north,QS 4S 3S JH 8H 6H 5H 8C 7C 6C 3C AD KD,9,0.7,7.69,False,True
9132,east,BS LS AS 5S AH KH TH 7H TC QD TD 9D 8D,18,0.0,11.15,False,False
9132,south,DS TS 9S 7S 9H 4H AC QC 4C 7D 6D 4D 3D,5,0.6,8.0,False,True
9132,west,KS JS 8S 6S QH 3H KC JC 9C 5C 2C JD 5D,2,0.27,8.38,False,True
9133,north,DS AS JS KH TH 5H JC 8C 4C 3C KD 8D 5D,9,0.45,9.23,False,False
9133,east,LS 9S 7S 6S 5S 4S AH QH JH 6H KC TC 4D,10,0.05,9.0,False,False
9133,south,TS 8S 9H 7H 4H AC QC 9C 5C AD QD 7D 3D,4,0.64,8.77,False,True
9133,west,BS KS QS 3S 8H 3H 7C 6C 2C JD TD 9D 6D,10,0.0,8.23,False,False
9134,north,8S 4S TH 8H 6H AC 9C 7C 2C AD QD 6D 3D,4,0.8,7.92,False,True
9134,east,LS KS 7S KH JH 3H KC TC 5C 3C JD 9D 5D,12,0.17,9.15,False,False
9134,south,BS DS TS 6S 5S 3S QH 7H 4H JC TD 8D 4D,7,0.0,8.62,False,False
9134,west,AS QS JS 9S AH 9H 5H QC 8C 6C 4C KD 7D,12,0.02,9.54,False,False
9135,north,DS QS 6S QH 9H 7H QC JC TC 7C 3C AD 8D,7,0.56,9.69,False,True
9135,east,TS 8S 5S 3S JH TH 5H 3H AC 2C KD TD 3D,7,0.72,7.46,False,True
9135,south,AS KS JS 7S 4S KH 6C 5C 4C JD 9D 6D 5D,5,0.0,8.31,False,False
9135,west,BS LS 9S AH 8H 6H 4H KC 9C 8C QD 7D 4D,17,0.0,9.77,False,False
9136,north,DS KS QS 8S 6S 4S 7H 5H JC 2C JD 4D 3D,4,0.06,7.77,False,False
9136,east,LS JS 9S 7S 3S AH TH 9H 6H 9C 6C 3C 9D,7,0.2,8.62,False,False
9136,south,BS TS 8H AC KC TC 8C 7C AD KD QD 7D 5D,6,0.0,10.62,False,False
9136,west,AS 5S KH QH JH 4H 3H QC 5C 4C TD 8D 6D,4,0.56,8.23,False,True
9137,north,TS 8S 6S KH AC QC 7C QD JD 9D 7D 5D 4D,5,0.21,9.08,False,False
9137,east,LS DS QS 7S QH JH 7H 3H KC 4C 3C 2C 3D,9,0.17,8.31,False,False
9137,south,KS 9S 3S AH 8H 6H 4H 8C 5C AD KD TD 8D,8,0.52,8.85,False,True
9137,west,BS AS JS 5S 4S TH 9H 5H JC TC 9C 6C 6D,9,0.0,9.0,False,False
9138,north,LS KS 3S AH KH AC KC JC 2C QD TD 5D 3D,18,0.13,9.92,False,False
9138,east,AS 6S 5S QH 9H 5H 4H 5C 4C 3C KD 9D 8D,6,0.67,7.46,False,True
9138,south,DS QS JS 9S 8S TH 8H 7H 3H QC 8C 7D 4D,2,0.07,8.77,False,False
9138,west,BS TS 7S 4S JH 6H TC 9C 7C 6C AD JD 6D,10,0.0,9.08,False,False
9139,north,LS AS 4S AH KH QH TH 5H TC 5C 2C AD 8D,12,0.11,9.77,False,False
9139,east,QS 6S JH 9H 8H 7H 6H JC 6C KD JD TD 3D,4,0.56,8.69,False,True
9139,south,BS 8S 7S 5S 3S 4H AC KC 7C QD 9D 6D 5D,13,0.0,8.46,False,False
9139,west,DS KS JS TS 9S 3H QC 9C 8C 4C 3C 7D 4D,2,0.08,8.31,False,False
9140,north,BS LS QS JS 6S QH JH 9H 4H JC TC 5C 6D,13,0.0,10.0,False,False
9140,east,TS 8S 7S 3S KH QC 9C 8C 7C 4C TD 5D 4D,0,0.2,7.69,False,True
9140,south,DS AS 9S AH TH 5H 3H AC AD KD QD JD 8D,9,0.0,10.92,False,False
9140,west,KS 5S 4S 8H 7H 6H KC 6C 3C 2C 9D 7D 3D,4,0.78,6.62,False,True
9141,north,6S KH QH 7H 5H 3H 9C 6C AD JD TD 8D 5D,0,1.0,8.38,False,True
9141,east,AS KS QS 9S 8S JH 9H QC 4C 7D 6D 4D 3D,7,0.01,8.62,False,False
9141,south,DS 4S 3S AH 8H 4H AC TC 8C 7C 5C 2C QD,4,0.8,8.15,False,True
9141,west,BS LS JS TS 7S 5S TH 6H KC JC 3C KD 9D,17,0.0,10.08,False,False
9142,north,QS 6S 5S AH JH 3H TC 9C 8C 3C TD 9D 7D,6,0.7,8.23,False,True
9142,east,BS JS 8S 3S QC 7C 6C AD QD 8D 6D 5D 4D,7,0.0,8.69,False,False
9142,south,LS DS KS 7S TH 9H 7H 6H AC JC 5C KD JD,14,0.1,10.54,False,False
9142,west,AS TS 9S 4S KH QH 8H 5H 4H KC 4C 2C 3D,6,0.42,7.77,False,True
9143,north,TS 9S 6S AH 5H 4H 3H QC 8C JD TD 8D 4D,2,0.8,8.0,False,True
9143,east,DS AS 7S 3S KH QH JH TH AC 4C 3C 7D 3D,9,0.34,8.92,False,False
