game,player,hand,value,average face value,nil chance,misdeal,nil
817,south,AS KS QS 6S 5S AC KC QC 9C 3C AD 6D 4D,11,0.01,9.62,False,False
817,west,BS TS JH TH 8H 7H 3H JC TC 7C KD JD 3D,9,0.0,9.31,False,False
818,north,LS 3S QC JC 9C 8C 6C 5C TD 9D 6D 5D 4D,5,0.26,8.0,False,True
818,east,DS 8S 5S KH TH 6H 4H 7C 2C AD KD JD 7D,6,0.64,8.85,False,True
818,south,BS AS KS TS 6S 4S AH 7H 3H AC TC 3C 3D,19,0.0,9.08,False,False
818,west,QS JS 9S 7S QH JH 9H 8H 5H KC 4C QD 8D,5,0.07,9.31,False,False
819,north,5S KH JH 9H 3H AC QC 2C AD QD 8D 4D 3D,7,1.0,8.46,False,True
819,east,BS DS KS QS 3S QH 4H KC JC TC 9C 7D 5D,12,0.0,10.08,False,False
819,south,AS JS 6S 4S TH 6H 5H 8C 7C 6C 4C JD TD,3,0.42,7.85,False,True
819,west,LS TS 9S 8S 7S AH 8H 7H 5C 3C KD 9D 6D,12,0.16,8.85,False,False
820,north,AS KS 8S 7S 6S 5S JH TH 5H AC 9C 6C 7D,9,0.01,8.85,False,False
820,east,DS QS TS 3S QH 4H 3H KC JC 5C TD 6D 4D,6,0.53,8.31,False,True
820,south,BS JS 4S KH 9H 8H 7H 6H QC 7C 2C QD 3D,7,0.0,8.54,False,False
820,west,LS 9S AH TC 8C 4C 3C AD KD JD 9D 8D 5D,9,0.0,9.54,False,False
821,north,LS 7S JH 7C 6C 4C 3C 2C JD TD 9D 4D 3D,5,0.32,7.15,False,True
821,east,BS QS JS 9S AH TH 8H 6H 5H QC TC KD QD,11,0.0,10.69,False,False
821,south,KS 8S 5S 4S 9H 7H 3H AC JC 8C 5C AD 7D,8,0.49,8.31,False,True
821,west,DS AS TS 6S 3S KH QH 4H KC 9C 8D 6D 5D,10,0.34,9.08,False,False
822,north,9S 8S 5S 4S AH KH JH 5H JC 7C 6C 5C QD,4,0.6,8.46,False,True
822,east,JS 6S TH 9H 6H KC 9C 3C AD KD 8D 7D 6D,3,0.64,8.85,False,True
822,south,BS DS AS 7S 3S QH 7H 4H QC 8C TD 5D 4D,10,0.0,9.08,False,False
822,west,LS KS QS TS 8H 3H AC TC 4C 2C JD 9D 3D,11,0.01,8.85,False,False
823,north,LS KS JS TS AH KH JH QC JC 3C 2C AD 4D,18,0.05,10.31,False,False
823,east,AS 9S 6S 4S 3S QH 8H 9C QD JD TD 6D 5D,3,0.42,8.38,False,True
823,south,BS 7S TH 9H 7H 5H KC 6C 4C KD 9D 8D 7D,11,0.0,8.85,False,False
823,west,DS QS 8S 5S 6H 4H 3H AC TC 8C 7C 5C 3D,2,0.53,7.69,False,True
824,north,AS QS 6S 4S 3S TH 7H 5H 5C 3C AD TD 8D,9,0.15,7.77,False,False
824,east,DS 8S 7S 8H KC TC 8C 7C KD JD 6D 4D 3D,2,0.64,8.69,False,True
824,south,BS KS JS 9S KH QH JH 6H AC JC 9C 6C 7D,12,0.0,10.69,False,False
824,west,LS TS 5S AH 9H 4H 3H QC 4C 2C QD 9D 5D,9,0.26,8.08,False,False
825,north,BS LS AS 9S 8S 7H 6H 5H 8C 3C QD TD 3D,15,0.0,9.08,False,False
825,east,DS QS TS 6S 4S 3S AH JH QC 4C 7D 5D 4D,6,0.18,8.23,False,False
825,south,JS 7S KH 9H 8H 4H 3H KC 7C 2C AD KD 8D,10,0.8,8.62,False,True
825,west,KS 5S QH TH AC JC TC 9C 6C 5C JD 9D 6D,2,0.52,9.31,False,True
826,north,BS LS AS QS 4S 3S AH TH KC QC 8C QD 9D,24,0.0,11.08,False,False
826,east,DS KS JS 8S 7S 6S KH JH 9H 8H 6C 7D 4D,4,0.07,9.08,False,False
826,south,TS 9S QH 7H 6H 5H TC 5C 3C KD TD 6D 5D,2,0.8,7.77,False,True
826,west,5S 4H 3H AC JC 9C 7C 4C 2C AD JD 8D 3D,2,1,7.31,False,True
827,north,JS 9S 5S JH 7H 4H 3H 9C 7C 6C 4C AD 7D,4,0.96,7.46,False,True
827,east,LS AS AH KH TH 8H 6H AC JC TC 8C 2C 6D,9,0.11,10.15,False,False
827,south,BS 4S 3S 9H 5H KC QC 3C QD JD 9D 5D 4D,10,0.0,8.23,False,False
827,west,DS KS QS TS 8S 7S 6S QH 5C KD TD 8D 3D,6,0.01,9.38,False,False
828,north,BS AS JS 7S 6S 4S TC 7C TD 8D 7D 6D 5D,9,0.0,8.62,False,False
828,east,8S AH KH TH 6H QC 8C 6C 5C 4C KD JD 9D,7,0.8,9.15,False,True
828,south,LS DS TS 9S 7H 5H 3H AC KC 3C AD 4D 3D,16,0.16,8.92,False,False
828,west,KS QS 5S 3S QH JH 9H 8H 4H JC 9C 2C QD,4,0.18,8.54,False,False
829,north,LS JS 9S 6S 6H KC TC 9C 7C 4C 2C 7D 6D,5,0.2,8.15,False,False
829,east,AS KS TS KH JH 9H 3H JC 3C KD TD 5D 3D,9,0.04,9.08,False,False
829,south,BS 4S 3S AH 7H 5H 4H AC 8C 6C QD JD 8D,13,0.0,8.69,False,False
829,west,DS QS 8S 7S 5S QH TH 8H QC 5C AD 9D 4D,7,0.42,9.31,False,True
830,north,DS AS QS 8S 5S 4S JH TH 6H 5H 7C QD 6D,5,0.04,8.85,False,False
830,east,JS 9S 6S 3S KH 9H 4H 3H AC QC JC 9C 4D,4,0.6,8.31,False,True
830,south,BS LS KS TS AH QH 7H KC 8C 5C 4C 9D 5D,20,0.0,10.23,False,False
830,west,7S 8H TC 6C 3C 2C AD KD JD TD 8D 7D 3D,0,1.0,7.85,False,True
831,north,9S 6S 3S 5H 4H JC 9C 5C QD 9D 8D 7D 4D,0,0.96,7.08,False,True
831,east,LS KS JS 5S QH JH 3H KC QC 3C KD JD TD,15,0.05,10.23,False,False
831,south,DS AH TH 8H 6H TC 7C 6C 2C AD 6D 5D 3D,4,1.0,8.15,False,True
831,west,BS AS QS TS 8S 7S 4S KH 9H 7H AC 8C 4C,18,0.0,9.77,False,False
832,north,DS 9S 6S QH 7H 5H AC JC 8C 4C 2C TD 6D,1,0.8,8.38,False,True
832,east,JS TS AH 9H 3H KC QC 9C 7C KD QD JD 8D,8,0.48,10.15,False,True
832,south,LS AS 8S 7S TH 8H 4H TC 6C 3C 5D 4D 3D,8,0.17,7.54,False,False
832,west,BS KS QS 5S 4S 3S KH JH 6H 5C AD 9D 7D,17,0.0,9.15,False,False
833,north,BS LS QS 9S 3S 8H 9C 8C 6C 4C KD JD 7D,16,0.0,9.46,False,False
833,east,7S 4S KH 7H 5H AC QC JC 2C TD 6D 5D 4D,5,0.8,7.69,False,True
833,south,AS KS TS 6S 5S QH 9H 6H 3H TC 7C 8D 3D,5,0.04,8.15,False,False
833,west,DS JS 8S AH JH TH 4H KC 5C 3C AD QD 9D,10,0.48,9.92,False,False
834,north,LS DS JS TS 7S AH 3H AC QC 6C 5C AD 5D,15,0.12,10.15,False,False
834,east,AS QS 4S JH 6H JC 8C 4C 2C QD TD 6D 3D,5,0.2,7.92,False,False
834,south,BS 6S 3S KH QH TH 8H 7H 5H KD JD 9D 4D,8,0.0,9.08,False,False
834,west,KS 9S 8S 5S 9H 4H KC TC 9C 7C 3C 8D 7D,2,0.49,8.08,False,True
835,north,DS JS TS 6S QH AC KC 4C KD JD TD 5D 4D,7,0.36,9.85,False,True
835,east,BS LS KS 9S AH 4H TC 7C 6C 5C AD 9D 3D,21,0.0,9.77,False,False
835,south,AS QS 8S 5S JH TH 9H 7H JC 9C QD 8D 7D,6,0.12,9.46,False,False
835,west,7S 4S 3S KH 8H 6H 5H 3H QC 8C 3C 2C 6D,0,1,6.15,False,True
836,north,KS 9S KH QH 7H 6H 9C 4C KD QD TD 7D 4D,4,0.52,9.15,False,True
836,east,TS 4S 3S AH 5H AC KC QC TC JD 9D 6D 3D,8,0.64,8.77,False,True
836,south,LS QS JS 7S 5S 9H 4H 3H 7C 6C 2C 8D 5D,7,0.11,7.31,False,False
836,west,BS DS AS 8S 6S JH TH 8H JC 8C 5C 3C AD,13,0.0,10.0,False,False
837,north,BS DS TS 9S 7S 3S JH QC AD KD TD 9D 7D,6,0.0,10.54,False,False
837,east,AS JS 8S 9H 8H 7H 5H 4H AC JC 8C 4C 8D,5,0.56,8.54,False,True
837,south,LS KS 6S 5S AH 6H 3H KC TC 9C 5C JD 3D,13,0.13,8.77,False,False
837,west,QS 4S KH QH TH 7C 6C 3C 2C QD 6D 5D 4D,6,0.84,7.38,False,True
838,north,AS 9S 5S 4S 3S AH KH 4H QC 3C AD 8D 6D,14,0.42,8.38,False,False
838,east,DS JS 6S TH 7H AC 9C 4C 2C KD QD TD 5D,4,0.64,9.08,False,True
838,south,8S QH JH 9H 8H 3H KC JC 8C JD 9D 7D 4D,3,0.8,8.77,False,True
838,west,BS LS KS QS TS 7S 6H 5H TC 7C 6C 5C 3D,15,0.0,9.0,False,False
839,north,QS TS 8S JH TH KC 8C AD KD TD 9D 4D 3D,5,0.56,9.62,False,True
839,east,BS LS AS 4S 3S 7H 3H AC JC 5C 2C 8D 5D,16,0.0,8.38,False,False
839,south,DS KS JS AH QH 9H 8H 6H TC 3C JD 7D 6D,2,0.29,9.62,False,True
839,west,9S 7S 6S 5S KH 5H 4H QC 9C 7C 6C 4C QD,3,0.6,7.62,False,True
840,north,BS AS KS JS KH 9H 3H AC JC QD 8D 7D 6D,18,0.0,10.62,False,False
840,east,LS DS 9S 7S 3S AH QC 9C 5C 4C 2C 9D 4D,9,0.0,8.38,False,False
840,south,QS TS 5S JH TH 6H 5H TC 7C AD JD TD 3D,4,0.56,8.77,False,True
840,west,8S 6S 4S QH 8H 7H 4H KC 8C 6C 3C KD 5D,5,0.96,7.46,False,True
841,north,LS AS TS 6S 9H JC 7C 6C KD JD TD 7D 4D,8,0.11,9.54,False,False
841,east,BS DS QS 9S 4S JH 8H 7H 6H 4H AC 9D 5D,12,0.0,9.31,False,False
841,south,KS 7S 5S TH 3H QC 8C 5C 4C AD QD 6D 3D,4,0.65,7.85,False,True
841,west,JS 8S 3S AH KH QH 5H KC TC 9C 3C 2C 8D,4,0.8,8.54,False,True
842,north,BS LS KS QS 6S 3S KH 8H 6C 2C QD JD 7D,19,0.0,9.69,False,False
842,east,TS 8S 5S 4S AH QH 6H 4H AC QC TC 4C 3C,2,0.6,8.15,False,True
842,south,DS AS 9S 7S 9H 7H 5H KC JC 7C 5C 9D 3D,5,0.34,8.77,False,True
842,west,JS JH TH 3H 9C 8C AD KD TD 8D 6D 5D 4D,0,1.0,8.62,False,True
843,north,AS 8S 6S 3S AH 7H JC 7C 6C 5C 2C 9D 8D,7,0.42,7.69,False,True
843,east,LS KS QS 9S 5S 9H 6H 5H QC 3C KD QD JD,13,0.05,9.69,False,False
843,south,DS TS 7S 4S KH QH JH AC 8C 4C 7D 5D 4D,8,0.48,8.77,False,True
843,west,BS JS TH 8H 4H 3H KC TC 9C AD TD 6D 3D,11,0.0,9.08,False,False
844,north,TS 6S AH KH 7H 4H AC QC 8C 5C 2C AD JD,8,0.64,9.23,False,True
844,east,QS 8S 5S 3S JH 9H 5H KC 7C 4C 9D 5D 4D,5,0.63,7.31,False,True
844,south,4S QH 8H 6H 3H JC 9C 6C KD TD 8D 6D 3D,0,1.0,7.62,False,True
844,west,BS LS DS AS KS JS 9S 7S TH TC 3C QD 7D,16,0.0,11.08,False,False
845,north,LS QS 5S QH JH 3H AC 2C QD TD 8D 7D 4D,12,0.19,8.92,False,False
845,east,TS 6S 8H 7H 5H 4H JC TC 7C 6C 3C AD 3D,4,0.96,7.23,False,True
845,south,BS AS KS JS 3S AH TH QC 9C 5C JD 9D 6D,16,0.0,10.31,False,False
845,west,DS 9S 8S 7S 4S KH 9H 6H KC 8C 4C KD 5D,9,0.48,8.77,False,True
846,north,BS 4S QH 7H 5H 4H QC 8C 7C KD 6D 4D 3D,9,0.0,7.85,False,False
846,east,LS 7S 5S JH 8H AC TC 9C 6C 4C 3C 2C 9D,5,0.26,8.0,False,True
846,south,KS TS 8S 6S 3S AH KH TH 3H KC 5C JD TD,9,0.39,9.15,False,False
846,west,DS AS QS JS 9S 9H 6H JC AD QD 8D 7D 5D,5,0.02,10.23,False,False
847,north,TS 3S AH QH TH 8H 4H 9C 4C 3C 9D 8D 3D,0,0.96,7.46,False,True
847,east,BS DS 8S 6S JH 9H KC QC TC 8C KD 5D 4D,11,0.0,10.08,False,False
847,south,LS AS 7S 4S KH 3H AC 5C AD QD JD TD 7D,15,0.08,10.0,False,False
847,west,KS QS JS 9S 5S 7H 6H 5H JC 7C 6C 2C 6D,4,0.0,7.69,False,False
848,north,KS 9S 8S 7H AC KC QC TC 8C 7C 4C 3C 7D,2,0.52,8.85,False,True
848,east,LS AS TS 6S 5S KH JH 6H 5H QD 8D 6D 4D,10,0.11,8.92,False,False
848,south,DS QS 4S AH 8H 3H JC 5C 2C JD TD 9D 3D,6,0.7,8.23,False,True
848,west,BS JS 7S 3S QH TH 9H 4H 9C 6C AD KD 5D,13,0.0,9.23,False,False
849,north,9S 8S 7S QH 8H 6H 4H 5C 4C KD TD 7D 5D,2,0.96,7.54,False,True
849,east,DS AS QS JS 6S 3H AC QC JC TC 7C 2C 9D,5,0.07,9.69,False,False
849,south,TS 4S TH 9H 7H 5H KC 8C 3C QD 8D 6D 4D,3,0.8,7.62,False,True
849,west,BS LS KS 5S 3S AH KH JH 9C 6C AD JD 3D,24,0.0,10.38,False,False
850,north,JS 9S 7S KH 9H JC 7C 3C JD 7D 6D 4D 3D,3,0.8,7.77,False,True
850,east,LS KS TS 4S 3S AH 4H 3H AC KC TC 4C 2C,11,0.16,8.46,False,False
850,south,AS QS 6S QH JH 8H 7H 6H 9C AD QD TD 8D,7,0.12,9.92,False,False
850,west,BS DS 8S 5S TH 5H QC 8C 6C 5C KD 9D 5D,9,0.0,9.08,False,False
851,north,LS AS QS JS 7S KH 3H AC 4C 3C JD 7D 6D,17,0.02,9.31,False,False
851,east,DS 5S 3S QH 9H 7H KC QC JC TC 6C 5C 9D,1,0.64,9.0,False,True
851,south,BS 9S 6S 4S TH 8H 5H 9C 8C 7C QD TD 4D,7,0.0,8.38,False,False
851,west,KS TS 8S AH JH 6H 4H 2C AD KD 8D 5D 3D,4,0.65,8.54,False,True
852,north,JS 7S 4S 3S 8H 3H TC 6C 4C AD 7D 5D 3D,2,0.72,6.54,False,True
852,east,BS DS AS KS 8S 7H KC 9C 7C 5C 3C 2C QD,11,0.0,9.62,False,False
852,south,LS TS 6S AH KH JH 9H 6H AC QC 8C JD 8D,10,0.16,10.62,False,False
852,west,QS 9S 5S QH TH 5H 4H JC KD TD 9D 6D 4D,2,0.7,8.46,False,True
853,north,BS LS KS TS 8S 3H 5C 4C KD QD TD 8D 5D,13,0.0,9.54,False,False
853,east,DS QS 9S 7S 6S KH 8H AC 9C 9D 7D 4D 3D,9,0.42,8.92,False,False
853,south,JS 3S JH 7H 6H 5H 4H KC JC TC 7C AD 6D,6,0.8,8.31,False,True
853,west,AS 5S 4S AH QH TH 9H QC 8C 6C 3C 2C JD,5,0.56,8.46,False,True
854,north,TS 4S AH 9H 8H 7H 3H 7C 4C AD JD 6D 4D,2,0.8,7.77,False,True
854,east,LS 6S AC QC JC 8C 3C 2C KD QD TD 7D 3D,5,0.21,9.0,False,False
854,south,KS QS 8S 7S 5S KH QH TH 5H 4H TC 9C 5C,4,0.14,8.69,False,False
854,west,BS DS AS JS 9S 3S JH 6H KC 6C 9D 8D 5D,12,0.0,9.77,False,False
855,north,JS TS 5S QH TC 6C 4C 2C AD JD 8D 7D 3D,0,0.8,7.92,False,True
855,east,BS AS QS 7S 6S AH 6H 5H 3H QC 9C TD 5D,13,0.0,9.23,False,False
855,south,LS KS 8S 4S JH 8H 4H AC 8C 3C QD 9D 4D,12,0.13,8.77,False,False
855,west,DS 9S 3S KH TH 9H 7H KC JC 7C 5C KD 6D,7,0.64,9.31,False,True
856,north,AS QS 8S 5S QH 7H 6H 5H 3H KC 2C QD 7D,8,0.15,8.15,False,False
856,east,DS 7S 4S AH KH JH TH 9H AC TC 3C AD 9D,8,0.48,10.23,False,True
856,south,JS 3S 8H 4H QC JC 9C 7C KD JD TD 6D 3D,0,0.8,8.31,False,True
856,west,BS LS KS TS 9S 6S 8C 6C 5C 4C 8D 5D 4D,13,0.0,8.54,False,False
857,north,LS 8S 3S KH QH TH 6H 3H AC TC AD 5D 3D,13,0.21,9.0,False,False
857,east,BS JS 9S 6S 4S AH 7H 5H 4H KC QC QD 8D,11,0.0,9.38,False,False
857,south,DS AS QS TS 7S 5S JH 7C 6C 4C 2C 7D 4D,5,0.05,8.0,False,False
857,west,KS 9H 8H JC 9C 8C 5C 3C KD JD TD 9D 6D,0,0.65,8.85,False,True
858,north,BS AS JS 3S 7H 6H 5H 4H 8C 4C 3C TD 6D,9,0.0,7.54,False,False
858,east,8S 9H 8H 3H AC KC TC 5C 2C 9D 7D 5D 3D,0,1,7.38,False,True
858,south,DS KS 9S 6S 5S 4S KH JH TH 9C 7C QD 4D,5,0.13,9.08,False,False
858,west,LS QS TS 7S AH QH QC JC 6C AD KD JD 8D,16,0.07,11.23,False,False
859,north,AS QS TS 7S 4H 3H 7C 5C 4C 3C 2C JD 3D,5,0.18,6.54,False,False
859,east,LS 9S 5S 4S 3S KH 8H JC TD 9D 7D 5D 4D,8,0.2,8.0,False,False
859,south,BS DS KS JS 8S 6S JH KC QC TC QD 8D 6D,13,0.0,10.92,False,False
859,west,AH QH TH 9H 7H 6H 5H AC 9C 8C 6C AD KD,9,0.72,9.77,True,True
860,north,QS JS 9S 3S JH 8C 5C 4C 3C 2C QD 8D 3D,3,0.11,7.0,False,False
860,east,LS KS TS 8S 6S 4S QH 9H 8H AC JC 6C KD,12,0.01,10.0,False,False
860,south,BS AS TH 7H KC QC TC 9C 7C JD 9D 7D 4D,9,0.0,10.0,False,False
860,west,DS 7S 5S AH KH 6H 5H 4H 3H AD TD 6D 5D,2,0.8,8.23,False,True
861,north,LS KS 6S 3S 3H QC JC 8C 7C KD 7D 6D 4D,9,0.16,8.38,False,False
861,east,BS 9S 8S 7S 9H 8H 4H KC 6C 4C AD 9D 5D,13,0.0,8.69,False,False
861,south,DS AS JS TS 5S QH JH 7H 6H TC QD TD 3D,4,0.34,9.69,False,True
861,west,QS 4S AH KH TH 5H AC 9C 5C 3C 2C JD 8D,6,0.7,8.46,False,True
862,north,AS KS 8S 7H 5H 3H AC 8C 5C 4C 3C 4D 3D,5,0.06,7.0,False,False
862,east,BS LS 4S 9H 6H 7C 6C AD QD JD 8D 7D 6D,11,0.0,9.46,False,False
862,south,QS 9S 7S 6S 5S 3S KH JH 8H 4H QC TC 9D,4,0.18,8.38,False,False
862,west,DS JS TS AH QH TH KC JC 9C 2C KD TD 5D,10,0.48,10.38,False,False
863,north,QS TS 3S TH 5H TC 9C 6C 4C 3C JD 8D 4D,2,0.84,7.31,False,True
863,east,KS 9S KH 6H AC KC QC 8C 7C 5C KD QD 6D,9,0.39,10.08,False,False
863,south,BS DS AS 8S 7S 5S AH QH JH 9H 7H 4H 2C,9,0.0,9.62,False,False
863,west,LS JS 6S 4S 8H 3H JC AD TD 9D 7D 5D 3D,5,0.2,8.23,False,False
864,north,LS AS QS 6S 3S AH 8C 6C 5C 2C AD JD 8D,18,0.0,9.15,False,False
864,east,BS 8S 9H 7H 6H JC TC 9C TD 9D 6D 4D 3D,6,0.0,8.38,False,False
864,south,DS KS TS 7S 8H 5H 3H KC 7C 4C 3C QD 5D,4,0.49,8.08,False,True
864,west,JS 9S 5S 4S KH QH JH TH 4H AC QC KD 7D,7,0.48,9.62,False,True
865,north,JS TS 3S QH TH 9H 8H 6C 5C 4C TD 7D 5D,0,0.8,7.69,False,True
865,east,KS 5S KH 7H 6H 4H AC 9C 8C 3C 2C AD KD,11,0.65,8.54,False,True
865,south,BS AS QS 8S AH 5H 3H KC TC QD JD 9D 6D,18,0.0,10.31,False,False
865,west,LS DS 9S 7S 6S 4S JH QC JC 7C 8D 4D 3D,6,0.05,8.69,False,False
866,north,QS TS 9S 6S JH 8H 4H KC JC 7C 5C QD 3D,4,0.53,8.54,False,True
866,east,AS JS QH TH 9H 6H AC 8C 6C 4C 2C TD 6D,3,0.56,8.62,False,True
866,south,KS 8S AH KH 7H 5H QC 3C AD JD 9D 8D 5D,6,0.52,9.38,False,True
866,west,BS LS DS 7S 5S 4S 3S 3H TC 9C KD 7D 4D,14,0.0,8.69,False,False
867,north,QS JS 8S 3S KC QC TC 7C 4C JD 9D 6D 5D,2,0.29,8.54,False,True
867,east,AS 5S 4S 8H 4H AC 8C 6C 5C 3C QD 7D 3D,4,0.67,7.15,False,True
867,south,LS DS AH KH 9H 7H 5H 3H JC 9C 2C 8D 4D,5,0.21,8.92,False,False
867,west,BS KS TS 9S 7S 6S QH JH TH 6H AD KD TD,15,0.0,10.62,False,False
868,north,LS 9S 5S 3S AH 9H 8H TC 9D 8D 6D 5D 4D,9,0.2,8.15,False,False
868,east,DS AS KS QS JS 8S 7S KH 7H 4H AC TD 3D,14,0.0,10.08,False,False
868,south,6S QH JH TH 3H KC 8C 7C 4C 3C 2C KD QD,4,1.0,8.0,False,True
868,west,BS TS 4S 6H 5H QC JC 9C 6C 5C AD JD 7D,10,0.0,9.0,False,False
869,north,LS KS JS KH QH 8H 5H AC KC 3C 2C KD QD,16,0.07,10.38,False,False
869,east,7S 4S TH 9H 7H 6H QC 8C 6C 4C TD 7D 6D,0,0.96,7.38,False,True
869,south,BS DS 9S 8S 3S 4H JC TC 5C 9D 8D 4D 3D,6,0.0,8.15,False,False
869,west,AS QS TS 6S 5S AH JH 3H 9C 7C AD JD 5D,13,0.12,9.31,False,False
870,north,DS QS JS JH 9H 5H 4H KC AD KD TD 4D 3D,2,0.1,9.54,False,True
870,east,KS 5S 3S TH 8H 7H 3H AC QC 9C 8C 7C 5C,9,0.65,8.0,False,True
870,south,BS LS TS 7S 4S KH 6H JC TC 4C 2C QD 6D,14,0.0,9.08,False,False
870,west,AS 9S 8S 6S AH QH 6C 3C JD 9D 8D 7D 5D,7,0.42,8.62,False,True
871,north,JS 5S 4S JH 9H 3H AC TC 9C 4C 2C KD 6D,3,0.8,7.77,False,True
871,east,LS 7S AH QH 8H 6H 6C 3C QD JD 8D 7D 3D,7,0.21,8.69,False,False
871,south,BS AS QS TS 9S 8S 5H KC 8C 7C 5C 9D 5D,13,0.0,9.38,False,False
871,west,DS KS 6S 3S KH TH 7H 4H QC JC AD TD 4D,8,0.39,9.38,False,False
872,north,LS DS QS TS 7S 3S 9H 8H 4H TC 6C QD 5D,7,0.05,9.0,False,False
872,east,5S AH QH 7H 3H AC KC JC 7C 3C AD 7D 6D,6,0.8,8.92,False,True
872,south,BS AS 8S 6S KH JH TH 6H 4C JD TD 9D 4D,11,0.0,9.46,False,False
872,west,KS JS 9S 4S 5H QC 9C 8C 5C 2C KD 8D 3D,5,0.27,7.85,False,True
873,north,DS KS TS 9S 7S JH TH 8H 5H AC JC 6D 4D,6,0.39,9.46,False,True
873,east,BS AS QS 5S 9H QC 9C 5C 3C KD QD JD 5D,13,0.0,9.77,False,False
873,south,LS JS 8S 6S 4S 3S AH QH 3H TD 9D 7D 3D,10,0.07,8.15,False,False
873,west,KH 7H 6H 4H KC TC 8C 7C 6C 4C 2C AD 8D,6,1,7.85,True,True
874,north,AS 6S JH TH 9H 8H 6H QC JC 6C KD QD TD,8,0.34,9.85,False,False
874,east,DS TS 9S 7S 4S AH TC 9C 2C JD 7D 5D 3D,4,0.0,8.15,False,False
874,south,BS KS JS 8S 5S 3S 3H AC KC 7C 4C 8D 4D,12,0.0,8.46,False,False
874,west,LS QS KH QH 7H 5H 4H 8C 5C 3C AD 9D 6D,11,0.19,8.77,False,False
875,north,AS QS 8S KH 7H 6H AC TC 7C QD TD 7D 6D,12,0.16,9.69,False,False
875,east,LS KS TS 4S JH 8H 3H QC 8C 4C 3C JD 3D,7,0.16,8.15,False,False
875,south,BS 9S 6S 3S QH TH 4H 9C 6C 5C AD KD 8D,14,0.0,8.92,False,False
875,west,DS JS 7S 5S AH 9H 5H KC JC 2C 9D 5D 4D,7,0.6,8.46,False,True
876,north,LS DS 7S 4S JH 8H 7H TC 9C AD JD 5D 3D,7,0.16,9.23,False,False
876,east,BS TS 9S 8S TH 3H QC 5C 4C 3C KD QD 9D,10,0.0,8.85,False,False
876,south,QS JS 6S 5S AH 6H 5H KC JC 8C TD 8D 4D,9,0.23,8.69,False,False
876,west,AS KS 3S KH QH 9H 4H AC 7C 6C 2C 7D 6D,9,0.05,8.46,False,False
877,north,AS TH 9H 7H 4H AC 8C 6C 5C 4C 7D 5D 3D,1,0.84,7.38,False,True
877,east,DS JS 9S 6S 3S KH JH 3H KC 7C QD JD 6D,7,0.48,9.23,False,True
877,south,BS QS TS 8S 7S QH 5H QC JC 2C AD TD 9D,13,0.0,9.92,False,False
877,west,LS KS 5S 4S AH 8H 6H TC 9C 3C KD 8D 4D,14,0.13,8.69,False,False
878,north,QS TS 9S 8S 7S 6S 4S AH 4H TC 3C 2C 5D,6,0.21,7.23,False,False
878,east,DS 5S JH 9H 8H AC JC 9C 8C 6C AD KD TD,7,0.48,10.23,False,True
878,south,BS AS 3S KH QH TH 3H KC 5C JD 8D 7D 3D,14,0.0,9.15,False,False
878,west,LS KS JS 7H 6H 5H QC 7C 4C QD 9D 6D 4D,8,0.12,8.62,False,False
879,north,LS KS JS 8S KH QH JH 6H KC TC 5C 4C 9D,11,0.05,10.08,False,False
879,east,TS 9S 7S 4S 9H 5H 3H 6C 3C JD 7D 5D 4D,0,0.84,6.38,False,True
879,south,BS AS QS 3S TH 7H QC 9C 8C TD 8D 6D 3D,12,0.0,9.15,False,False
879,west,DS 6S 5S AH 8H 4H AC JC 7C 2C AD KD QD,14,0.64,9.62,False,False
880,north,KS 7S 6S 5S TH 5H KC QC 6C 2C JD 8D 3D,4,0.49,7.77,False,True
880,east,LS DS AS QS AH 9H JC 7C 3C QD TD 9D 6D,14,0.03,10.62,False,False
880,south,BS JS TS 9S 3S QH 4H 3H 8C 4C KD 7D 5D,10,0.0,8.15,False,False
880,west,8S 4S KH JH 8H 7H 6H AC TC 9C 5C AD 4D,6,0.64,8.69,False,True
881,north,LS JS 9S 3S JH QC 9C QD TD 7D 6D 5D 4D,5,0.16,8.85,False,False
881,east,BS KS AH KH TH JC TC 7C 5C 3C 2C AD 8D,19,0.0,9.77,False,False
881,south,DS QS TS 4S 8H 7H 4H 3H KC 6C 4C JD 3D,5,0.53,7.69,False,True
881,west,AS 8S 7S 6S 5S QH 9H 6H 5H AC 8C KD 9D,10,0.34,8.92,False,False
882,north,BS JS 3S KH 3H TC 7C 4C 2C AD 9D 7D 5D,11,0.0,8.08,False,False
882,east,DS AS TS 8S 7S 4S 8H 7H KC 8C KD TD 6D,9,0.11,9.46,False,False
882,south,KS QS 9S 5S AH JH TH 9H 9C QD 8D 4D 3D,6,0.14,9.15,False,False
882,west,LS 6S QH 6H 5H 4H AC QC JC 6C 5C 3C JD,6,0.26,8.54,False,False
883,north,DS QS TS 8S KH JH 8H 3H 6C TD 7D 5D 4D,4,0.53,8.62,False,True
883,east,BS AS 6S 3S QH 4H AC KC 9C 8C 7C AD QD,13,0.0,10.23,False,False
883,south,JS 5S 4S 7H QC JC 5C 4C 3C 2C JD 6D 3D,0,1,6.46,False,True
883,west,LS KS 9S 7S AH TH 9H 6H 5H TC KD 9D 8D,10,0.1,9.92,False,False
884,north,8S 5S TH 8H 7H 4H 3H AC KC QC 5C 2C AD,5,0.0,8.08,False,False
884,east,JS 7S KH 6H JC 9C 8C 3C QD JD TD 9D 8D,3,0.64,9.08,False,True
